resume_index,job_index,resume_id,job_id,tfidf_cosine,resume_len,job_len,resume_num_skills,job_num_skills,shared_skills_count,shared_skills_ratio,resume_word_count,resume_char_count,resume_sentence_count,job_word_count,job_char_count,job_sentence_count,fuzzy_skill_score,resume_years_experience,resume_education_level,resume_level,resume_experienced_flag,resume_remote_flag,job_years_experience,job_education_level,job_level,job_experienced_flag,job_remote_flag,job_mentor_req_flag,education_level_match,experience_level_match,years_experience_match,keyword_overlap_score,embedding_cosine,label,skill_experience_interaction,similarity_skill_interaction,remote_compatibility
522,5,80503242,job_5,0.010740494887832932,704,72,1,0,0,0.0,704,5287,49,72,377,10,0.0,19,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.0,0.2195790559053421,1,0.0,0.010740494887832932,1.0
523,0,26456474,job_0,0.007983938895388325,716,40,0,0,0,0.0,716,4965,57,40,209,6,0.0,9,associate,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.15056565403938293,0,0.0,0.007983938895388325,1.0
523,1,26456474,job_1,0.007983938895388325,716,56,0,0,0,0.0,716,4965,57,56,293,8,0.0,9,associate,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.12072360515594482,0,0.0,0.007983938895388325,1.0
523,2,26456474,job_2,0.007983938895388325,716,64,0,0,0,0.0,716,4965,57,64,335,9,0.0,9,associate,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.11506461352109909,0,0.0,0.007983938895388325,1.0
523,3,26456474,job_3,0.007983938895388325,716,48,0,0,0,0.0,716,4965,57,48,251,7,0.0,9,associate,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.13440512120723724,0,0.0,0.007983938895388325,1.0
523,4,26456474,job_4,0.007983938895388325,716,80,0,0,0,0.0,716,4965,57,80,419,11,0.0,9,associate,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.11201353371143341,0,0.0,0.007983938895388325,1.0
523,5,26456474,job_5,0.007983938895388325,716,72,0,0,0,0.0,716,4965,57,72,377,10,0.0,9,associate,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.11262091994285583,0,0.0,0.007983938895388325,1.0
524,0,10818478,job_0,0.00314273519338871,308,40,0,0,0,0.0,308,2209,22,40,209,6,0.0,0,diploma,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.058002322912216187,0,0.0,0.00314273519338871,1.0
524,1,10818478,job_1,0.00314273519338871,308,56,0,0,0,0.0,308,2209,22,56,293,8,0.0,0,diploma,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.027076922357082367,0,0.0,0.00314273519338871,1.0
524,2,10818478,job_2,0.00314273519338871,308,64,0,0,0,0.0,308,2209,22,64,335,9,0.0,0,diploma,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.01705564558506012,0,0.0,0.00314273519338871,1.0
524,3,10818478,job_3,0.00314273519338871,308,48,0,0,0,0.0,308,2209,22,48,251,7,0.0,0,diploma,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.0423106849193573,0,0.0,0.00314273519338871,1.0
524,4,10818478,job_4,0.00314273519338871,308,80,0,0,0,0.0,308,2209,22,80,419,11,0.0,0,diploma,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.011939890682697296,0,0.0,0.00314273519338871,1.0
524,5,10818478,job_5,0.00314273519338871,308,72,0,0,0,0.0,308,2209,22,72,377,10,0.0,0,diploma,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.012343788519501686,0,0.0,0.00314273519338871,1.0
525,0,24124250,job_0,0.016357871593060732,703,40,0,0,0,0.0,703,5195,40,40,209,6,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.25410714745521545,1,0.0,0.016357871593060732,1.0
525,1,24124250,job_1,0.016357871593060732,703,56,0,0,0,0.0,703,5195,40,56,293,8,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.2282332479953766,1,0.0,0.016357871593060732,1.0
525,2,24124250,job_2,0.016357871593060732,703,64,0,0,0,0.0,703,5195,40,64,335,9,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.22259968519210815,1,0.0,0.016357871593060732,1.0
525,3,24124250,job_3,0.016357871593060732,703,48,0,0,0,0.0,703,5195,40,48,251,7,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.24049431085586548,1,0.0,0.016357871593060732,1.0
525,4,24124250,job_4,0.016357871593060732,703,80,0,0,0,0.0,703,5195,40,80,419,11,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.21867595613002777,1,0.0,0.016357871593060732,1.0
525,5,24124250,job_5,0.016357871593060732,703,72,0,0,0,0.0,703,5195,40,72,377,10,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.21922439336776733,1,0.0,0.016357871593060732,1.0
526,0,37640804,job_0,0.02022843581692761,951,40,0,0,0,0.0,951,7020,34,40,209,6,0.0,4,bachelor,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.6666666666666666,0.11900515854358673,0,0.0,0.02022843581692761,1.0
526,1,37640804,job_1,0.02022843581692761,951,56,0,0,0,0.0,951,7020,34,56,293,8,0.0,4,bachelor,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.6666666666666666,0.099159836769104,0,0.0,0.02022843581692761,1.0
526,2,37640804,job_2,0.02022843581692761,951,64,0,0,0,0.0,951,7020,34,64,335,9,0.0,4,bachelor,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.6666666666666666,0.09779659658670425,0,0.0,0.02022843581692761,1.0
526,3,37640804,job_3,0.020228435816927612,951,48,0,0,0,0.0,951,7020,34,48,251,7,0.0,4,bachelor,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.6666666666666666,0.10687515139579773,0,0.0,0.020228435816927612,1.0
526,4,37640804,job_4,0.02022843581692761,951,80,0,0,0,0.0,951,7020,34,80,419,11,0.0,4,bachelor,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.6666666666666666,0.10054683685302734,0,0.0,0.02022843581692761,1.0
526,5,37640804,job_5,0.02022843581692761,951,72,0,0,0,0.0,951,7020,34,72,377,10,0.0,4,bachelor,,0,0,0,,,0,0,0,0.0,0.5,1.0,0.6666666666666666,0.09950214624404907,0,0.0,0.02022843581692761,1.0
527,0,27182111,job_0,0.011380722726090593,996,40,0,0,0,0.0,996,7246,40,40,209,6,0.0,4,master,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.11568651348352432,0,0.0,0.011380722726090593,1.0
527,1,27182111,job_1,0.011380722726090593,996,56,0,0,0,0.0,996,7246,40,56,293,8,0.0,4,master,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.09400095790624619,0,0.0,0.011380722726090593,1.0
527,2,27182111,job_2,0.011380722726090593,996,64,0,0,0,0.0,996,7246,40,64,335,9,0.0,4,master,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.09071315824985504,0,0.0,0.011380722726090593,1.0
527,3,27182111,job_3,0.011380722726090593,996,48,0,0,0,0.0,996,7246,40,48,251,7,0.0,4,master,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.10467325150966644,0,0.0,0.011380722726090593,1.0
527,4,27182111,job_4,0.011380722726090593,996,80,0,0,0,0.0,996,7246,40,80,419,11,0.0,4,master,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.09598666429519653,0,0.0,0.011380722726090593,1.0
527,5,27182111,job_5,0.011380722726090593,996,72,0,0,0,0.0,996,7246,40,72,377,10,0.0,4,master,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.09263280779123306,0,0.0,0.011380722726090593,1.0
528,0,11174187,job_0,0.028110923115979583,1315,40,0,0,0,0.0,1315,7943,67,40,209,6,0.0,2,diploma,,1,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.1717916876077652,0,0.0,0.028110923115979583,1.0
528,1,11174187,job_1,0.02811092311597958,1315,56,0,0,0,0.0,1315,7943,67,56,293,8,0.0,2,diploma,,1,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.15250401198863983,0,0.0,0.02811092311597958,1.0
528,2,11174187,job_2,0.028110923115979583,1315,64,0,0,0,0.0,1315,7943,67,64,335,9,0.0,2,diploma,,1,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.15106594562530518,0,0.0,0.028110923115979583,1.0
528,3,11174187,job_3,0.028110923115979583,1315,48,0,0,0,0.0,1315,7943,67,48,251,7,0.0,2,diploma,,1,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.16217179596424103,0,0.0,0.028110923115979583,1.0
528,4,11174187,job_4,0.028110923115979583,1315,80,0,0,0,0.0,1315,7943,67,80,419,11,0.0,2,diploma,,1,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.15169210731983185,0,0.0,0.028110923115979583,1.0
528,5,11174187,job_5,0.028110923115979583,1315,72,0,0,0,0.0,1315,7943,67,72,377,10,0.0,2,diploma,,1,0,0,,,0,0,0,0.0,0.5,1.0,0.0,0.15139977633953094,0,0.0,0.028110923115979583,1.0
529,0,47133747,job_0,0.016567743464428124,997,40,0,0,0,0.0,997,7226,51,40,209,6,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.20222748816013336,1,0.0,0.016567743464428124,1.0
529,1,47133747,job_1,0.01656774346442812,997,56,0,0,0,0.0,997,7226,51,56,293,8,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.17473214864730835,0,0.0,0.01656774346442812,1.0
529,2,47133747,job_2,0.016567743464428124,997,64,0,0,0,0.0,997,7226,51,64,335,9,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.1672302931547165,0,0.0,0.016567743464428124,1.0
529,3,47133747,job_3,0.016567743464428124,997,48,0,0,0,0.0,997,7226,51,48,251,7,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.18680940568447113,0,0.0,0.016567743464428124,1.0
529,4,47133747,job_4,0.016567743464428124,997,80,0,0,0,0.0,997,7226,51,80,419,11,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.1599382609128952,0,0.0,0.016567743464428124,1.0
529,5,47133747,job_5,0.01656774346442812,997,72,0,0,0,0.0,997,7226,51,72,377,10,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.16277053952217102,0,0.0,0.01656774346442812,1.0
530,0,10659182,job_0,0.017374946954718164,648,40,0,0,0,0.0,648,4792,15,40,209,6,0.0,10,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.0,0.17216229438781738,0,0.0,0.017374946954718164,1.0
530,1,10659182,job_1,0.017374946954718164,648,56,0,0,0,0.0,648,4792,15,56,293,8,0.0,10,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.0,0.145143061876297,0,0.0,0.017374946954718164,1.0
530,2,10659182,job_2,0.017374946954718164,648,64,0,0,0,0.0,648,4792,15,64,335,9,0.0,10,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.0,0.13922005891799927,0,0.0,0.017374946954718164,1.0
530,3,10659182,job_3,0.017374946954718164,648,48,0,0,0,0.0,648,4792,15,48,251,7,0.0,10,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.0,0.15725404024124146,0,0.0,0.017374946954718164,1.0
530,4,10659182,job_4,0.017374946954718164,648,80,0,0,0,0.0,648,4792,15,80,419,11,0.0,10,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.0,0.13891105353832245,0,0.0,0.017374946954718164,1.0
530,5,10659182,job_5,0.017374946954718164,648,72,0,0,0,0.0,648,4792,15,72,377,10,0.0,10,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.0,0.13874787092208862,0,0.0,0.017374946954718164,1.0
531,0,35344611,job_0,0.009987632905423554,813,40,0,0,0,0.0,813,6549,35,40,209,6,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.0,0.23715531826019287,1,0.0,0.009987632905423554,1.0
531,1,35344611,job_1,0.009987632905423554,813,56,0,0,0,0.0,813,6549,35,56,293,8,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.0,0.196620911359787,0,0.0,0.009987632905423554,1.0
531,2,35344611,job_2,0.009987632905423554,813,64,0,0,0,0.0,813,6549,35,64,335,9,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.0,0.18801812827587128,0,0.0,0.009987632905423554,1.0
531,3,35344611,job_3,0.009987632905423554,813,48,0,0,0,0.0,813,6549,35,48,251,7,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.0,0.2153608500957489,1,0.0,0.009987632905423554,1.0
531,4,35344611,job_4,0.009987632905423554,813,80,0,0,0,0.0,813,6549,35,80,419,11,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.0,0.18671858310699463,0,0.0,0.009987632905423554,1.0
531,5,35344611,job_5,0.009987632905423554,813,72,0,0,0,0.0,813,6549,35,72,377,10,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.0,0.1864164024591446,0,0.0,0.009987632905423554,1.0
532,0,13342150,job_0,0.01730210544134716,739,40,0,0,0,0.0,739,5547,47,40,209,6,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.21948374807834625,1,0.0,0.01730210544134716,1.0
532,1,13342150,job_1,0.01730210544134716,739,56,0,0,0,0.0,739,5547,47,56,293,8,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.18163305521011353,0,0.0,0.01730210544134716,1.0
532,2,13342150,job_2,0.01730210544134716,739,64,0,0,0,0.0,739,5547,47,64,335,9,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.17267782986164093,0,0.0,0.01730210544134716,1.0
532,3,13342150,job_3,0.01730210544134716,739,48,0,0,0,0.0,739,5547,47,48,251,7,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.19887226819992065,0,0.0,0.01730210544134716,1.0
532,4,13342150,job_4,0.01730210544134716,739,80,0,0,0,0.0,739,5547,47,80,419,11,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.16969600319862366,0,0.0,0.01730210544134716,1.0
532,5,13342150,job_5,0.01730210544134716,739,72,0,0,0,0.0,739,5547,47,72,377,10,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.1710391789674759,0,0.0,0.01730210544134716,1.0
533,0,28111403,job_0,0.01949206968280434,1101,40,0,0,0,0.0,1101,8139,74,40,209,6,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.13450565934181213,0,0.0,0.01949206968280434,1.0
533,1,28111403,job_1,0.01949206968280434,1101,56,0,0,0,0.0,1101,8139,74,56,293,8,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.09779397398233414,0,0.0,0.01949206968280434,1.0
533,2,28111403,job_2,0.01949206968280434,1101,64,0,0,0,0.0,1101,8139,74,64,335,9,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.08839446306228638,0,0.0,0.01949206968280434,1.0
533,3,28111403,job_3,0.01949206968280434,1101,48,0,0,0,0.0,1101,8139,74,48,251,7,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.11275742202997208,0,0.0,0.01949206968280434,1.0
533,4,28111403,job_4,0.01949206968280434,1101,80,0,0,0,0.0,1101,8139,74,80,419,11,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.08580800890922546,0,0.0,0.01949206968280434,1.0
533,5,28111403,job_5,0.01949206968280434,1101,72,0,0,0,0.0,1101,8139,74,72,377,10,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.08712722361087799,0,0.0,0.01949206968280434,1.0
534,0,34327438,job_0,0.014561417711029655,1000,40,0,0,0,0.0,1000,6968,45,40,209,6,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.20156678557395935,1,0.0,0.014561417711029655,1.0
534,1,34327438,job_1,0.014561417711029655,1000,56,0,0,0,0.0,1000,6968,45,56,293,8,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.1593606323003769,0,0.0,0.014561417711029655,1.0
534,2,34327438,job_2,0.014561417711029655,1000,64,0,0,0,0.0,1000,6968,45,64,335,9,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.15112736821174622,0,0.0,0.014561417711029655,1.0
534,3,34327438,job_3,0.014561417711029655,1000,48,0,0,0,0.0,1000,6968,45,48,251,7,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.17875847220420837,0,0.0,0.014561417711029655,1.0
534,4,34327438,job_4,0.014561417711029655,1000,80,0,0,0,0.0,1000,6968,45,80,419,11,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.15661078691482544,0,0.0,0.014561417711029655,1.0
534,5,34327438,job_5,0.014561417711029655,1000,72,0,0,0,0.0,1000,6968,45,72,377,10,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.1543831080198288,0,0.0,0.014561417711029655,1.0
535,0,15958967,job_0,0.019125696738227928,930,40,0,0,0,0.0,930,7186,14,40,209,6,0.0,0,master,entry,1,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.16740171611309052,0,0.0,0.019125696738227928,1.0
535,1,15958967,job_1,0.019125696738227924,930,56,0,0,0,0.0,930,7186,14,56,293,8,0.0,0,master,entry,1,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.13458840548992157,0,0.0,0.019125696738227924,1.0
535,2,15958967,job_2,0.019125696738227928,930,64,0,0,0,0.0,930,7186,14,64,335,9,0.0,0,master,entry,1,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.12564164400100708,0,0.0,0.019125696738227928,1.0
535,3,15958967,job_3,0.019125696738227928,930,48,0,0,0,0.0,930,7186,14,48,251,7,0.0,0,master,entry,1,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.14735157787799835,0,0.0,0.019125696738227928,1.0
535,4,15958967,job_4,0.019125696738227928,930,80,0,0,0,0.0,930,7186,14,80,419,11,0.0,0,master,entry,1,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.121487557888031,0,0.0,0.019125696738227928,1.0
535,5,15958967,job_5,0.019125696738227928,930,72,0,0,0,0.0,930,7186,14,72,377,10,0.0,0,master,entry,1,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.12371756136417389,0,0.0,0.019125696738227928,1.0
536,0,13115648,job_0,0.02250262399939605,656,40,0,0,0,0.0,656,4927,36,40,209,6,0.0,0,associate,,1,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.31004902720451355,1,0.0,0.02250262399939605,1.0
536,1,13115648,job_1,0.02250262399939605,656,56,0,0,0,0.0,656,4927,36,56,293,8,0.0,0,associate,,1,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.27013376355171204,1,0.0,0.02250262399939605,1.0
536,2,13115648,job_2,0.02250262399939605,656,64,0,0,0,0.0,656,4927,36,64,335,9,0.0,0,associate,,1,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.25824853777885437,1,0.0,0.02250262399939605,1.0
536,3,13115648,job_3,0.02250262399939605,656,48,0,0,0,0.0,656,4927,36,48,251,7,0.0,0,associate,,1,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.28945106267929077,1,0.0,0.02250262399939605,1.0
536,4,13115648,job_4,0.02250262399939605,656,80,0,0,0,0.0,656,4927,36,80,419,11,0.0,0,associate,,1,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.258256733417511,1,0.0,0.02250262399939605,1.0
536,5,13115648,job_5,0.02250262399939605,656,72,0,0,0,0.0,656,4927,36,72,377,10,0.0,0,associate,,1,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.25844401121139526,1,0.0,0.02250262399939605,1.0
537,0,46772262,job_0,0.0064402601082786315,644,40,0,0,0,0.0,644,4642,24,40,209,6,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.12154173105955124,0,0.0,0.0064402601082786315,1.0
537,1,46772262,job_1,0.0064402601082786315,644,56,0,0,0,0.0,644,4642,24,56,293,8,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.10179752856492996,0,0.0,0.0064402601082786315,1.0
537,2,46772262,job_2,0.0064402601082786315,644,64,0,0,0,0.0,644,4642,24,64,335,9,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.09948546439409256,0,0.0,0.0064402601082786315,1.0
537,3,46772262,job_3,0.0064402601082786315,644,48,0,0,0,0.0,644,4642,24,48,251,7,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.1124032735824585,0,0.0,0.0064402601082786315,1.0
537,4,46772262,job_4,0.0064402601082786315,644,80,0,0,0,0.0,644,4642,24,80,419,11,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.10632526874542236,0,0.0,0.0064402601082786315,1.0
537,5,46772262,job_5,0.0064402601082786315,644,72,0,0,0,0.0,644,4642,24,72,377,10,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.10265429317951202,0,0.0,0.0064402601082786315,1.0
538,0,38059130,job_0,0.006907552761993568,893,40,0,0,0,0.0,893,6630,51,40,209,6,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.21450600028038025,1,0.0,0.006907552761993568,1.0
538,1,38059130,job_1,0.006907552761993568,893,56,0,0,0,0.0,893,6630,51,56,293,8,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.18444067239761353,0,0.0,0.006907552761993568,1.0
538,2,38059130,job_2,0.006907552761993568,893,64,0,0,0,0.0,893,6630,51,64,335,9,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.17932920157909393,0,0.0,0.006907552761993568,1.0
538,3,38059130,job_3,0.006907552761993568,893,48,0,0,0,0.0,893,6630,51,48,251,7,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.19654762744903564,0,0.0,0.006907552761993568,1.0
538,4,38059130,job_4,0.006907552761993568,893,80,0,0,0,0.0,893,6630,51,80,419,11,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.17637619376182556,0,0.0,0.006907552761993568,1.0
538,5,38059130,job_5,0.006907552761993568,893,72,0,0,0,0.0,893,6630,51,72,377,10,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.17857655882835388,0,0.0,0.006907552761993568,1.0
539,0,24695561,job_0,0.0188885431601619,1022,40,0,0,0,0.0,1022,7819,35,40,209,6,0.0,0,bachelor,expert,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.22328421473503113,1,0.0,0.0188885431601619,1.0
539,1,24695561,job_1,0.0188885431601619,1022,56,0,0,0,0.0,1022,7819,35,56,293,8,0.0,0,bachelor,expert,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.18794800341129303,0,0.0,0.0188885431601619,1.0
539,2,24695561,job_2,0.0188885431601619,1022,64,0,0,0,0.0,1022,7819,35,64,335,9,0.0,0,bachelor,expert,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.17918440699577332,0,0.0,0.0188885431601619,1.0
539,3,24695561,job_3,0.0188885431601619,1022,48,0,0,0,0.0,1022,7819,35,48,251,7,0.0,0,bachelor,expert,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.2042364776134491,1,0.0,0.0188885431601619,1.0
539,4,24695561,job_4,0.0188885431601619,1022,80,0,0,0,0.0,1022,7819,35,80,419,11,0.0,0,bachelor,expert,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.1781674474477768,0,0.0,0.0188885431601619,1.0
539,5,24695561,job_5,0.0188885431601619,1022,72,0,0,0,0.0,1022,7819,35,72,377,10,0.0,0,bachelor,expert,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.17848649621009827,0,0.0,0.0188885431601619,1.0
540,0,93512385,job_0,0.0030564474009195136,337,40,0,0,0,0.0,337,2312,21,40,209,6,0.0,0,,senior,1,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.14012470841407776,0,0.0,0.0030564474009195136,1.0
540,1,93512385,job_1,0.0030564474009195136,337,56,0,0,0,0.0,337,2312,21,56,293,8,0.0,0,,senior,1,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.10858571529388428,0,0.0,0.0030564474009195136,1.0
540,2,93512385,job_2,0.0030564474009195136,337,64,0,0,0,0.0,337,2312,21,64,335,9,0.0,0,,senior,1,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.10014341026544571,0,0.0,0.0030564474009195136,1.0
540,3,93512385,job_3,0.0030564474009195136,337,48,0,0,0,0.0,337,2312,21,48,251,7,0.0,0,,senior,1,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.1221986636519432,0,0.0,0.0030564474009195136,1.0
540,4,93512385,job_4,0.0030564474009195136,337,80,0,0,0,0.0,337,2312,21,80,419,11,0.0,0,,senior,1,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.09755906462669373,0,0.0,0.0030564474009195136,1.0
540,5,93512385,job_5,0.0030564474009195136,337,72,0,0,0,0.0,337,2312,21,72,377,10,0.0,0,,senior,1,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.09736558794975281,0,0.0,0.0030564474009195136,1.0
541,0,38698573,job_0,0.023846069152426347,757,40,0,0,0,0.0,757,5329,51,40,209,6,0.0,0,diploma,,1,1,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.19938445091247559,0,0.0,0.023846069152426347,0.2
541,1,38698573,job_1,0.023846069152426343,757,56,0,0,0,0.0,757,5329,51,56,293,8,0.0,0,diploma,,1,1,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.16401009261608124,0,0.0,0.023846069152426343,0.2
541,2,38698573,job_2,0.023846069152426347,757,64,0,0,0,0.0,757,5329,51,64,335,9,0.0,0,diploma,,1,1,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.15564094483852386,0,0.0,0.023846069152426347,0.2
541,3,38698573,job_3,0.023846069152426347,757,48,0,0,0,0.0,757,5329,51,48,251,7,0.0,0,diploma,,1,1,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.18123041093349457,0,0.0,0.023846069152426347,0.2
541,4,38698573,job_4,0.023846069152426347,757,80,0,0,0,0.0,757,5329,51,80,419,11,0.0,0,diploma,,1,1,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.15432500839233398,0,0.0,0.023846069152426347,0.2
